,season,winning_team,winning_score,losing_team,losing_score,Winning_field_goal_%,Winning_3_%,Winning_free_throw_%,Winning_total_rebounds,Winning_assists,Winning_turnovers,Winning_steals,Losing_field_goal_%,Losing_3_%,Losing_free_throw_%,Losing_total_rebounds,Losing_assists,Losing_turnover,Losing_steals
575,2011,VA Commonwealth,71,Kansas,61,39.62264151,48.0,77.27272727,9222,14,13,7,35.48387097,9.523809523999999,53.57142857,9710,10,14,8
576,2011,Butler,70,VA Commonwealth,62,35.59322034,34.782608700000004,76.92307692,9228,8,9,5,39.65517241,36.36363636,61.53846154,9710,17,10,3
577,2011,Connecticut,56,Kentucky,55,46.93877551,8.333333332999999,81.81818182,9228,16,15,5,33.87096774,33.33333333,33.33333333,9706,12,10,11
578,2011,Connecticut,53,Butler,41,34.54545455,9.090909091,87.5,9232,6,11,4,18.75,27.27272727,57.14285714,9705,5,6,8
579,2012,BYU,78,Iona,72,48.38709677,35.0,55.0,9229,21,20,9,44.28571429,24.0,50.0,9712,19,18,10
580,2012,WKU,59,MS Valley St,58,30.64516129,12.5,57.57575758,9230,10,28,7,36.06557377,18.18181818,45.45454545,9706,12,17,11
581,2012,South Florida,65,California,54,57.14285714,33.33333333,50.0,9223,15,11,3,36.20689655,21.42857143,64.28571429,9703,10,7,1
582,2012,Vermont,71,Lamar,59,50.0,36.36363636,70.83333333,9221,16,5,3,33.33333333,30.76923077,71.42857143,9705,6,7,3
583,2012,Baylor,68,S Dakota St,60,44.23076923,40.0,70.0,9219,9,12,6,42.0,33.33333333,57.14285714,9700,16,13,7
584,2012,Colorado,68,UNLV,64,45.83333333,58.33333333,62.96296296,9233,12,23,4,32.3943662,25.0,52.94117647,9705,13,8,14
585,2012,Gonzaga,77,West Virginia,54,56.0,52.94117647,75.0,9221,15,10,9,32.65306122,17.64705882,67.85714286,9703,10,10,2
586,2012,Indiana,79,New Mexico St,66,59.25925926,53.84615385,80.0,9210,15,12,12,55.10204082,33.33333333,80.0,9700,7,17,5
587,2012,Iowa St,77,Connecticut,64,48.14814815,37.5,95.0,9225,10,11,2,37.5,36.84210526,68.18181818,9700,8,4,7
588,2012,Kansas St,70,Southern Miss,64,50.0,16.66666667,76.47058824,9222,12,11,4,36.66666667,34.782608700000004,70.58823529,9705,8,10,8
589,2012,Kentucky,81,WKU,66,55.55555556,30.0,72.0,9226,14,12,2,39.68253968,40.0,62.5,9704,10,10,6
590,2012,Louisville,69,Davidson,62,40.38461538,20.0,72.22222222,9223,8,10,5,35.0,21.05263158,69.56521739,9707,12,10,4
591,2012,Marquette,88,BYU,68,45.45454545,45.0,73.07692308,9228,19,16,7,37.70491803,36.84210526,68.18181818,9709,16,17,8
592,2012,Murray St,58,Colorado St,41,39.21568627,29.41176471,50.0,9218,9,8,9,33.33333333,21.42857143,66.66666667,9712,7,22,6
593,2012,New Mexico,75,Long Beach St,68,50.0,33.33333333,75.0,9220,19,14,6,43.07692308,25.0,57.14285714,9704,13,15,6
594,2012,Ohio St,78,Loyola MD,59,44.82758621,35.71428571,80.76923077,9229,11,18,6,35.18518519,28.57142857,77.27272727,9703,9,12,6
595,2012,Syracuse,72,UNC Asheville,65,44.64285714,21.73913043,70.83333333,9214,16,9,5,42.85714286,39.13043478,87.5,9706,17,12,3
596,2012,VA Commonwealth,62,Wichita St,59,42.37288136,26.08695652,66.66666667,9223,9,11,8,38.70967742,31.25,60.0,9708,13,12,8
597,2012,Vanderbilt,79,Harvard,70,54.34782609,44.44444444,70.0,9221,13,16,8,44.64285714,37.5,78.57142857,9701,14,10,4
598,2012,Wisconsin,73,Montana,49,47.91666667,52.63157895,89.47368421,9222,15,10,3,38.29787234,33.33333333,66.66666667,9700,8,8,8
599,2012,Cincinnati,65,Texas,59,45.76271186,18.75,50.0,9224,17,9,4,35.087719299999996,35.0,85.71428571,9708,11,11,6
600,2012,Creighton,58,Alabama,57,44.0,42.85714286,38.46153846,9220,14,7,4,45.83333333,41.17647059,50.0,9710,9,9,5
601,2012,Florida,71,Virginia,45,52.83018868,17.39130435,64.70588235,9226,11,12,6,38.29787234,16.66666667,60.0,9705,12,13,5
602,2012,Florida St,66,St Bonaventure,63,45.28301887,36.84210526,78.57142857,9218,13,11,9,40.35087719,50.0,76.92307692,9707,16,13,9
603,2012,Georgetown,74,Belmont,59,61.22448979999999,41.66666667,69.23076923,9221,14,12,2,38.88888889,37.03703704,63.63636364,9698,16,9,3
604,2012,Kansas,65,Detroit,50,46.0,31.25,60.86956522,9229,12,14,6,31.74603175,17.64705882,50.0,9709,9,14,9
605,2012,Lehigh,75,Duke,70,42.30769231,33.33333333,67.56756757,9221,12,8,7,41.37931034,23.07692308,69.56521739,9713,12,13,4
606,2012,Michigan St,89,Long Island,67,58.82352941,33.33333333,66.66666667,9224,21,12,6,44.0,47.05882353,65.21739129999999,9700,10,12,6
607,2012,NC State,79,San Diego St,65,58.49056604,33.33333333,66.66666667,9228,13,10,3,37.70491803,34.782608700000004,78.57142857,9705,9,9,3
608,2012,Norfolk St,86,Missouri,84,54.23728814,52.63157895,66.66666667,9219,14,11,2,52.72727273,44.82758621,76.47058824,9702,15,8,6
609,2012,North Carolina,77,Vermont,58,41.53846154,27.77777778,75.0,9218,14,11,14,39.68253968,16.66666667,62.5,9710,8,20,6
610,2012,Ohio,65,Michigan,60,51.1627907,37.5,88.23529412,9218,13,9,6,40.74074074,30.43478261,81.81818182,9702,11,10,2
611,2012,Purdue,72,St Mary's CA,69,45.61403509,31.25,83.33333333,9221,7,10,7,42.1875,16.0,84.61538462,9711,11,11,3
612,2012,South Florida,58,Temple,44,34.0,47.05882353,76.19047619,9219,7,12,10,35.71428571,16.66666667,75.0,9706,9,13,6
613,2012,St Louis,61,Memphis,54,45.65217391,38.46153846,77.77777778,9222,7,17,6,38.88888889,13.33333333,58.82352941,9703,4,11,8
614,2012,Xavier,67,Notre Dame,63,50.0,50.0,66.66666667,9216,11,10,6,51.02040816,42.85714286,44.44444444,9699,19,11,6
615,2012,Baylor,80,Colorado,63,43.75,55.0,72.22222222,9220,15,11,9,45.09803922,33.33333333,66.66666667,9705,13,13,6
616,2012,Indiana,63,VA Commonwealth,61,52.17391304,46.15384615,81.81818182,9224,13,22,6,40.35087719,30.0,46.15384615,9699,8,11,10
617,2012,Kentucky,87,Iowa St,71,55.35714286,50.0,68.18181818,9224,19,11,2,40.98360656,13.63636364,72.0,9703,7,7,6
618,2012,Louisville,59,New Mexico,56,45.83333333,46.66666667,66.66666667,9214,9,11,9,39.65517241,21.73913043,62.5,9703,13,13,5
619,2012,Marquette,62,Murray St,53,38.18181818,26.66666667,76.19047619,9227,11,12,7,31.25,19.04761905,90.0,9714,7,16,6
620,2012,Ohio St,73,Gonzaga,66,47.16981132,37.5,77.77777778,9218,13,11,6,39.28571429,34.782608700000004,73.68421053,9705,14,9,3
621,2012,Syracuse,75,Kansas St,59,51.11111111,66.66666667,79.31034483,9219,13,14,6,31.34328358,23.52941176,68.42105263,9700,8,14,5
622,2012,Wisconsin,60,Vanderbilt,57,41.81818182,30.303030300000003,50.0,9216,13,8,4,43.47826087,26.31578947,75.0,9710,8,12,4
623,2012,Cincinnati,62,Florida St,56,38.0,33.33333333,82.60869565,9219,13,15,13,38.0,35.29411765,80.0,9705,11,17,5
624,2012,Florida,84,Norfolk St,50,52.83018868,35.71428571,72.0,9231,13,13,4,27.27272727,16.66666667,76.92307692,9701,9,8,3
625,2012,Kansas,63,Purdue,60,33.87096774,25.0,65.21739129999999,9219,10,7,6,40.0,44.44444444,63.15789474,9708,11,10,3
626,2012,Michigan St,65,St Louis,61,54.34782609,40.0,64.70588235,9223,12,11,2,35.29411765,28.0,78.26086957,9704,9,6,5
627,2012,NC State,66,Georgetown,63,37.03703704,46.66666667,61.29032258,9220,11,10,4,41.17647059,32.0,76.47058824,9709,13,12,5
628,2012,North Carolina,87,Creighton,73,50.76923077,50.0,68.42105263,9229,16,9,4,41.17647059,40.0,75.0,9710,11,9,7
629,2012,Ohio,62,South Florida,56,39.53488372,50.0,76.0,9214,10,9,9,43.47826087,13.33333333,73.68421053,9707,10,10,5
630,2012,Xavier,70,Lehigh,58,44.44444444,46.66666667,71.42857143,9227,8,14,2,32.8125,13.63636364,65.0,9705,4,8,6
631,2012,Florida,68,Marquette,58,40.6779661,25.92592593,86.66666667,9228,15,11,5,30.76923077,28.57142857,66.66666667,9710,11,9,8
632,2012,Louisville,57,Michigan St,44,38.18181818,39.13043478,54.54545455,9224,15,10,9,28.57142857,23.80952381,91.66666667,9712,12,15,8
633,2012,Ohio St,81,Cincinnati,66,48.21428571,47.05882353,70.37037037,9219,14,11,13,46.42857143,39.13043478,62.5,9705,8,18,5
634,2012,Syracuse,64,Wisconsin,63,55.10204082,55.55555556,55.55555556,9215,5,6,4,42.85714286,51.85185185,58.33333333,9701,15,6,2
635,2012,Baylor,75,Xavier,70,50.87719298,33.33333333,85.71428571,9221,21,13,7,42.85714286,20.0,79.16666667,9702,10,10,7
636,2012,Kansas,60,NC State,57,37.5,7.142857143,55.0,9226,13,14,9,28.35820896,28.57142857,76.47058824,9710,10,14,7
637,2012,Kentucky,102,Indiana,90,48.4375,50.0,94.59459459,9220,12,6,3,52.17391304,27.77777778,76.47058824,9703,16,8,3
638,2012,North Carolina,73,Ohio,65,40.0,31.81818182,58.33333333,9237,18,24,4,32.3943662,37.5,87.5,9707,17,13,13
639,2012,Louisville,72,Florida,68,45.0,37.5,80.0,9218,11,6,6,50.0,40.0,66.66666667,9710,17,14,4
640,2012,Ohio St,77,Syracuse,70,41.17647059,30.76923077,73.80952381,9221,10,12,4,41.50943396,37.5,80.0,9702,9,12,6
641,2012,Kansas,80,North Carolina,67,46.03174603,28.57142857,75.0,9226,14,8,9,43.75,11.76470588,75.0,9711,18,10,5
642,2012,Kentucky,82,Baylor,70,53.33333333,44.44444444,68.18181818,9220,15,13,9,39.0625,28.57142857,84.21052632,9702,15,14,5
643,2012,Kansas,64,Ohio St,62,44.64285714,27.27272727,78.57142857,9226,14,17,5,33.89830508,36.36363636,93.33333333,9704,11,12,7
644,2012,Kentucky,69,Louisville,61,57.14285714,28.57142857,55.0,9223,9,14,7,34.782608700000004,36.36363636,69.23076923,9705,7,12,5
645,2012,Kentucky,67,Kansas,59,41.07142857,42.85714286,71.42857143,9227,12,11,4,35.48387097,45.45454545,66.66666667,9708,9,9,6
646,2013,NC A&T,73,Liberty,72,51.92307692,44.44444444,57.89473684,9223,10,8,6,42.59259259,43.47826087,88.88888889,9708,15,10,4
647,2013,St Mary's CA,67,MTSU,54,45.65217391,57.14285714,68.0,9221,9,7,3,42.30769231,33.33333333,85.71428571,9706,14,9,4
648,2013,James Madison,68,Long Island,55,46.42857143,34.782608700000004,66.66666667,9221,17,11,3,35.59322034,18.75,71.42857143,9703,11,11,7
649,2013,La Salle,80,Boise St,71,63.26530612,52.38095238,58.33333333,9215,16,10,4,49.05660377,38.88888889,66.66666667,9702,14,10,3
650,2013,Arizona,81,Belmont,64,56.8627451,52.94117647,70.0,9228,13,16,2,39.21568627,29.62962963,69.56521739,9698,7,8,7
651,2013,Butler,68,Bucknell,56,36.36363636,17.64705882,89.28571429,9227,8,5,6,37.09677419,31.25,62.5,9712,13,9,0
652,2013,California,64,UNLV,61,44.06779661,45.45454545,43.75,9229,18,11,7,32.20338983,30.0,65.38461538,9714,11,12,3
653,2013,Colorado St,84,Missouri,72,49.01960784,50.0,81.81818182,9226,10,14,1,42.10526316,30.43478261,89.47368421,9700,13,5,6
654,2013,Gonzaga,64,Southern Univ,58,41.81818182,40.0,66.66666667,9225,14,10,6,39.13043478,43.47826087,66.66666667,9708,10,10,4
655,2013,Harvard,68,New Mexico,62,52.38095238,44.44444444,80.0,9219,11,13,3,37.5,21.42857143,70.83333333,9702,8,11,12
656,2013,Louisville,79,NC A&T,48,57.40740741,25.0,59.09090909,9215,14,16,20,41.46341463,37.5,80.0,9699,7,27,8
657,2013,Marquette,59,Davidson,58,34.48275862,26.66666667,78.94736842,9220,5,9,5,41.30434783,35.29411765,63.63636364,9706,12,11,2
658,2013,Memphis,54,St Mary's CA,52,40.81632653,33.33333333,50.0,9221,12,15,9,32.75862069,20.0,78.57142857,9708,9,13,4
659,2013,Michigan,71,S Dakota St,56,50.90909091,45.0,66.66666667,9217,12,9,6,44.23076923,21.05263158,75.0,9705,13,12,3
660,2013,Michigan St,65,Valparaiso,54,44.82758621,40.0,63.63636364,9225,16,17,6,35.18518519,28.0,64.28571429,9699,10,7,12
661,2013,Oregon,68,Oklahoma St,55,38.98305085,36.36363636,66.66666667,9226,12,18,8,40.38461538,29.41176471,53.33333333,9710,12,14,8
662,2013,St Louis,64,New Mexico St,44,46.2962963,36.36363636,71.42857143,9219,17,10,10,27.86885246,12.5,61.53846154,9705,10,16,9
663,2013,Syracuse,81,Montana,34,51.92307692,45.45454545,70.96774194,9228,21,8,12,20.37037037,12.90322581,66.66666667,9706,5,17,5
664,2013,VA Commonwealth,88,Akron,42,53.84615385,50.0,71.42857143,9219,15,7,11,34.88372093,7.692307692000001,57.89473684,9704,5,22,2
665,2013,Wichita St,73,Pittsburgh,55,38.7755102,10.0,80.48780488,9222,11,11,10,35.18518519,5.882352941000001,80.0,9705,8,15,5
666,2013,Creighton,67,Cincinnati,63,45.23809524,46.66666667,88.0,9221,16,16,2,42.1875,25.0,44.44444444,9701,12,9,9
667,2013,Duke,73,Albany NY,61,58.69565217,36.36363636,71.42857143,9219,17,11,9,36.53846154,60.0,87.5,9700,14,13,7
668,2013,FL Gulf Coast,78,Georgetown,68,42.85714286,40.0,68.18181818,9228,15,13,5,37.5,25.92592593,65.0,9712,15,14,6
669,2013,Florida,79,Northwestern LA,47,47.54098361,33.33333333,60.86956522,9223,13,8,10,36.0,18.75,72.72727273,9704,9,15,2
670,2013,Illinois,57,Colorado,49,30.76923077,25.80645161,70.83333333,9222,10,12,8,33.33333333,26.31578947,76.92307692,9712,7,15,5
671,2013,Indiana,83,James Madison,62,52.72727273,39.13043478,76.19047619,9222,17,9,3,41.93548387,40.0,50.0,9701,7,10,1
672,2013,Iowa St,76,Notre Dame,58,49.15254237,42.85714286,75.0,9218,19,6,4,43.1372549,23.52941176,76.92307692,9710,9,17,2
673,2013,Kansas,64,WKU,57,47.61904762,0.0,80.0,9227,11,17,4,31.81818182,15.0,66.66666667,9707,8,10,9
674,2013,La Salle,63,Kansas St,61,42.85714286,38.88888889,87.5,9218,12,8,4,42.10526316,30.76923077,52.94117647,9705,12,9,6
675,2013,Miami FL,78,Pacific,49,46.15384615,54.54545455,85.71428571,9227,12,11,7,33.33333333,34.61538462,36.36363636,9702,9,14,2
676,2013,Minnesota,83,UCLA,63,50.81967213,56.25,63.15789474,9221,19,11,7,31.74603175,18.18181818,76.0,9707,10,15,5
677,2013,Mississippi,57,Wisconsin,46,38.59649123,20.0,62.5,9227,8,10,6,25.42372881,23.33333333,69.23076923,9709,10,11,7
678,2013,North Carolina,78,Villanova,71,48.97959184,52.38095238,70.37037037,9218,18,17,10,44.26229508,19.04761905,68.42105263,9706,6,16,9
679,2013,Ohio St,95,Iona,70,47.88732394,46.66666667,80.0,9227,25,10,8,35.38461538,21.42857143,85.71428571,9710,13,19,4
680,2013,San Diego St,70,Oklahoma,55,42.85714286,40.0,94.11764706,9225,15,11,5,39.65517241,23.80952381,50.0,9705,10,9,6
681,2013,Temple,76,NC State,72,48.0,38.88888889,63.63636364,9216,13,5,5,55.76923077,30.76923077,62.5,9711,14,13,3
682,2013,Arizona,74,Harvard,51,55.10204082,60.0,68.75,9232,13,12,4,27.586206899999997,27.77777778,73.68421053,9706,12,8,7
683,2013,Louisville,82,Colorado St,56,56.36363636,55.55555556,83.33333333,9215,14,9,11,47.5,41.66666667,61.9047619,9701,4,20,0
684,2013,Marquette,74,Butler,72,42.59259259,41.66666667,85.18518519,9217,9,15,9,42.85714286,45.83333333,68.42105263,9705,13,15,7
685,2013,Michigan,78,VA Commonwealth,53,51.66666667,30.0,90.90909091,9225,17,12,7,39.65517241,18.75,66.66666667,9701,6,11,9
686,2013,Michigan St,70,Memphis,48,50.0,25.0,63.63636364,9231,14,18,10,29.6875,21.73913043,50.0,9702,8,11,7
687,2013,Oregon,74,St Louis,57,52.83018868,72.72727273,62.5,9225,18,18,10,37.73584906,14.28571429,63.63636364,9705,11,12,10
688,2013,Syracuse,66,California,60,39.13043478,40.0,63.41463415,9219,7,15,10,39.28571429,19.04761905,63.15789474,9705,14,17,6
689,2013,Wichita St,76,Gonzaga,70,50.0,50.0,66.66666667,9216,16,15,8,35.59322034,34.782608700000004,68.96551724,9702,13,13,8
690,2013,Duke,66,Creighton,50,38.7755102,35.0,75.0,9227,9,9,7,30.18867925,10.52631579,88.88888889,9710,9,10,2
691,2013,FL Gulf Coast,81,San Diego St,71,55.93220339,38.88888889,66.66666667,9218,21,13,13,44.26229508,34.782608700000004,69.23076923,9704,16,17,10
692,2013,Florida,78,Minnesota,64,56.75675676,50.0,72.22222222,9216,13,14,7,40.0,44.44444444,72.72727273,9700,11,14,4
693,2013,Indiana,58,Temple,52,42.22222222,30.76923077,80.0,9224,9,12,0,33.87096774,12.5,87.5,9705,8,10,5
694,2013,Kansas,70,North Carolina,58,43.63636364,35.71428571,80.95238095,9231,11,22,7,30.1369863,28.57142857,80.0,9704,10,11,15
695,2013,La Salle,76,Mississippi,74,49.09090909,39.13043478,72.22222222,9217,14,12,8,47.61904762,21.05263158,47.61904762,9706,14,13,5
696,2013,Miami FL,63,Illinois,59,40.0,36.0,66.66666667,9218,12,6,4,37.70491803,25.92592593,85.71428571,9706,7,8,2
697,2013,Ohio St,78,Iowa St,75,51.02040816,50.0,73.07692308,9215,12,9,7,44.23076923,48.0,73.91304348,9708,14,16,4
698,2013,Marquette,71,Miami FL,61,54.0,50.0,73.68421053,9222,14,11,3,34.92063492,30.76923077,75.0,9700,12,8,3
699,2013,Ohio St,73,Arizona,70,42.30769231,53.84615385,84.61538462,9217,9,8,4,44.23076923,33.33333333,90.0,9705,7,11,6
700,2013,Syracuse,61,Indiana,50,43.75,40.0,75.0,9221,4,14,11,34.04255319,20.0,62.5,9707,8,18,6
701,2013,Wichita St,72,La Salle,58,44.7761194,41.66666667,77.77777778,9226,12,8,4,35.71428571,38.88888889,68.75,9704,8,9,5
702,2013,Duke,71,Michigan St,61,40.81632653,38.88888889,92.30769231,9220,8,8,3,40.0,25.0,75.0,9709,6,11,6
703,2013,Florida,62,FL Gulf Coast,50,38.59649123,26.66666667,60.86956522,9216,12,10,11,45.45454545,36.36363636,54.54545455,9706,11,20,7
704,2013,Louisville,77,Oregon,69,53.84615385,30.76923077,65.38461538,9221,10,13,7,44.26229508,35.71428571,58.82352941,9707,12,12,7
705,2013,Michigan,87,Kansas,85,49.29577465,34.782608700000004,52.94117647,9220,18,10,7,54.54545455,37.5,70.0,9712,21,13,5
706,2013,Syracuse,55,Marquette,39,38.0,29.41176471,63.15789474,9222,8,6,9,22.64150943,12.0,75.0,9709,10,13,5
707,2013,Wichita St,70,Ohio St,66,37.28813559,40.0,78.26086957,9223,9,12,8,31.14754098,20.0,79.31034483,9710,7,9,5
708,2013,Louisville,85,Duke,63,52.72727273,15.38461538,69.44444444,9222,8,8,10,36.53846154,25.0,75.0,9704,11,12,4
709,2013,Michigan,79,Florida,59,46.15384615,52.63157895,69.23076923,9222,18,11,13,41.07142857,20.0,64.70588235,9711,13,15,7
710,2013,Louisville,72,Wichita St,68,44.89795918,36.0,65.51724138,9218,10,9,8,40.74074074,30.0,75.0,9706,13,11,5
711,2013,Michigan,61,Syracuse,56,39.62264151,33.33333333,55.0,9220,17,10,5,41.81818182,21.42857143,63.63636364,9707,13,10,7
712,2013,Louisville,82,Michigan,76,45.90163934,50.0,78.26086957,9213,18,9,9,52.08333333,44.44444444,72.0,9703,12,12,3
713,2014,Albany NY,71,Mt St Mary's,64,57.44680851,22.22222222,78.94736842,9232,12,14,3,36.66666667,32.43243243,66.66666667,9701,13,4,3
714,2014,NC State,74,Xavier,59,54.71698113,28.57142857,75.0,9219,16,9,4,41.81818182,14.28571429,68.75,9704,7,13,3
715,2014,Cal Poly SLO,81,TX Southern,69,56.8627451,40.0,77.27272727,9214,15,10,4,48.0,30.76923077,77.27272727,9700,12,13,3
716,2014,Tennessee,78,Iowa,65,44.44444444,23.80952381,83.33333333,9223,13,8,2,41.37931034,25.0,86.66666667,9707,14,6,2
717,2014,Connecticut,89,St Joseph's PA,81,45.45454545,45.83333333,90.0,9218,13,9,6,50.0,33.33333333,74.07407407,9708,12,14,3
718,2014,Dayton,60,Ohio St,59,44.89795918,23.07692308,76.47058824,9220,12,13,10,48.0,25.0,66.66666667,9709,12,14,10
719,2014,Florida,67,Albany NY,55,51.02040816,25.0,77.77777778,9221,11,10,7,39.21568627,30.76923077,78.57142857,9705,10,10,4
720,2014,Harvard,61,Cincinnati,57,43.18181818,35.29411765,60.71428571,9220,9,12,4,36.84210526,33.33333333,68.75,9702,5,11,6
721,2014,Louisville,71,Manhattan,64,36.36363636,30.76923077,77.14285714,9222,10,12,11,45.09803922,60.0,71.42857143,9708,11,15,8
722,2014,Michigan,57,Wofford,40,47.82608696,41.17647059,66.66666667,9221,15,11,8,33.96226415,5.263157895,75.0,9702,10,9,3
723,2014,Michigan St,93,Delaware,78,53.57142857,52.63157895,92.0,9228,16,14,4,36.36363636,40.0,76.92307692,9701,7,8,4
724,2014,N Dakota St,80,Oklahoma,75,52.94117647,42.85714286,90.90909091,9228,12,15,5,34.72222222,40.0,72.22222222,9703,14,10,5
725,2014,Oregon,87,BYU,68,50.0,15.38461538,81.57894737,9225,21,8,4,32.78688525,26.31578947,76.66666667,9704,14,9,4
726,2014,Pittsburgh,77,Colorado,48,50.81967213,28.57142857,91.66666667,9220,18,3,12,35.71428571,25.0,77.77777778,9706,5,17,2
727,2014,San Diego St,73,New Mexico St,69,38.98305085,35.29411765,77.77777778,9226,9,11,8,40.0,31.25,60.0,9711,13,13,4
728,2014,St Louis,83,NC State,80,48.4375,50.0,46.15384615,9228,16,9,7,46.66666667,44.44444444,54.05405405,9717,10,12,7
729,2014,Syracuse,77,W Michigan,53,49.12280702,41.17647059,82.35294118,9224,16,12,8,34.69387755,22.22222222,75.0,9701,12,13,4
730,2014,Texas,87,Arizona St,85,53.44827586,41.66666667,74.07407407,9216,17,9,6,48.21428571,53.33333333,69.69696970000001,9705,17,10,2
731,2014,Villanova,73,WI Milwaukee,53,45.16129032,17.39130435,81.25,9230,13,11,8,28.57142857,25.0,73.33333333,9708,13,12,4
732,2014,Wisconsin,75,American Univ,35,50.0,43.47826087,92.85714286,9221,13,7,9,29.72972973,26.66666667,60.0,9704,8,17,5
733,2014,Arizona,68,Weber St,59,55.31914894,50.0,56.25,9220,15,12,4,30.18867925,41.17647059,86.95652174,9703,7,10,8
734,2014,Baylor,74,Nebraska,60,40.47619048,15.38461538,79.16666667,9224,9,12,7,42.59259259,19.04761905,62.5,9704,7,11,9
735,2014,Creighton,76,ULL,66,51.85185185,39.13043478,52.38095238,9226,18,6,0,37.87878788,25.0,70.58823529,9707,8,4,3
736,2014,Gonzaga,85,Oklahoma St,77,50.0,50.0,63.41463415,9226,13,15,5,40.0,20.0,59.45945946,9707,13,12,10
737,2014,Iowa St,93,NC Central,75,63.63636364,52.94117647,87.5,9220,21,9,5,46.15384615,31.25,83.33333333,9695,12,6,3
738,2014,Kansas,80,E Kentucky,69,60.37735849,0.0,66.66666667,9225,17,14,2,38.59649123,38.70967742,81.25,9695,14,7,8
739,2014,Kentucky,56,Kansas St,49,38.0,26.66666667,66.66666667,9223,8,15,4,35.8490566,23.80952381,50.0,9703,8,10,7
740,2014,Memphis,71,G Washington,66,49.09090909,27.27272727,68.75,9217,19,12,8,44.64285714,16.66666667,58.33333333,9701,8,10,9
741,2014,Mercer,78,Duke,71,55.55555556,38.46153846,82.14285714,9220,16,8,3,35.48387097,40.54054054,92.30769231,9703,15,12,6
742,2014,North Carolina,79,Providence,77,46.47887324,26.66666667,69.23076923,9215,15,9,7,52.83018868,25.0,80.95238095,9701,12,10,4
743,2014,SF Austin,77,VA Commonwealth,75,52.94117647,37.5,73.91304348,9221,16,17,6,46.15384615,38.095238099999996,63.63636364,9702,13,11,11
744,2014,Stanford,58,New Mexico,53,38.7755102,53.33333333,70.58823529,9226,10,10,6,36.53846154,19.04761905,57.89473684,9712,12,10,2
745,2014,Tennessee,86,Massachusetts,67,53.57142857,14.28571429,77.41935484,9223,16,12,8,42.42424242,27.27272727,72.72727273,9703,12,13,8
746,2014,UCLA,76,Tulsa,59,46.03174603,31.25,86.66666667,9219,17,10,11,36.84210526,36.84210526,71.42857143,9705,14,16,2
747,2014,Virginia,70,Coastal Car,59,52.5,47.05882353,80.0,9224,16,7,4,42.0,47.36842105,57.14285714,9707,13,8,5
748,2014,Wichita St,64,Cal Poly SLO,37,46.0,31.57894737,57.14285714,9231,17,12,4,20.68965517,17.85714286,44.44444444,9705,5,6,7
749,2014,Connecticut,77,Villanova,65,44.23076923,45.0,78.57142857,9225,10,11,11,35.29411765,35.48387097,75.0,9708,10,16,6
750,2014,Dayton,55,Syracuse,53,41.30434783,43.75,55.55555556,9220,12,14,7,38.88888889,0.0,78.57142857,9704,4,9,6
751,2014,Florida,61,Pittsburgh,45,43.10344828,25.0,66.66666667,9220,9,6,10,37.25490196,23.52941176,50.0,9705,14,11,4
752,2014,Louisville,66,St Louis,51,44.89795918,35.29411765,66.66666667,9223,14,19,9,39.62264151,0.0,56.25,9705,10,18,9
753,2014,Michigan,79,Texas,65,44.44444444,50.0,80.95238095,9215,16,4,5,37.09677419,36.36363636,93.75,9704,14,9,3
754,2014,Michigan St,80,Harvard,73,49.12280702,33.33333333,77.27272727,9220,17,11,9,41.50943396,35.29411765,76.66666667,9708,8,11,4
755,2014,San Diego St,63,N Dakota St,44,43.18181818,43.75,75.0,9226,8,6,4,31.91489362,18.18181818,70.58823529,9704,5,6,1
756,2014,Wisconsin,85,Oregon,77,48.33333333,39.28571429,64.0,9218,15,8,1,48.97959184,44.44444444,91.30434783,9707,9,8,5
757,2014,Arizona,84,Gonzaga,61,49.23076923,38.88888889,72.22222222,9217,24,6,15,40.74074074,37.5,84.61538462,9712,13,21,3
758,2014,Baylor,85,Creighton,55,63.82978723,61.11111111,66.66666667,9223,19,8,2,40.0,20.83333333,66.66666667,9698,11,8,4
759,2014,Iowa St,85,North Carolina,83,43.93939394,46.15384615,71.42857143,9222,16,14,6,47.14285714,40.0,60.0,9710,10,12,8
760,2014,Kentucky,78,Wichita St,76,54.0,44.44444444,72.72727273,9218,11,11,6,55.10204082,47.61904762,66.66666667,9703,14,9,6
761,2014,Stanford,60,Kansas,57,44.68085106,0.0,69.23076923,9225,6,16,10,32.75862069,31.25,77.77777778,9706,7,14,9
762,2014,Tennessee,83,Mercer,63,49.09090909,27.27272727,88.46153846,9219,15,7,2,45.28301887,36.36363636,77.77777778,9696,11,6,3
763,2014,UCLA,77,SF Austin,60,54.71698113,28.57142857,65.21739129999999,9222,22,3,3,35.087719299999996,25.92592593,81.25,9708,11,8,1
764,2014,Virginia,78,Memphis,60,55.55555556,45.45454545,81.25,9230,13,10,3,40.6779661,23.07692308,42.85714286,9704,16,6,7
765,2014,Arizona,70,San Diego St,64,47.91666667,41.66666667,76.0,9215,14,7,2,38.88888889,28.57142857,78.26086957,9703,4,10,2
766,2014,Dayton,82,Stanford,72,48.27586207,34.782608700000004,69.23076923,9221,19,10,8,37.93103448,23.80952381,69.69696970000001,9704,10,12,7
767,2014,Florida,79,UCLA,68,50.0,38.095238099999996,72.22222222,9226,22,12,4,42.1875,16.66666667,73.33333333,9706,12,8,8
